26.000000	-3.464824	16.105596	-33.681579	54.975871	-69.850678	105.912358	-97.456373	81.992020	-71.999481	27.952010	28.276346	-47.979125	95.940916	-169.462931	289.113933	-171.304698	0.933713	0.852727	0.892355	0.846082	0.857959	0.813233	0.920792	5388.644998	4802.845495	36.599671	1042.791502	950.492105	96.565467	1639950065.403362	0.000000
27.000000	-5.005461	21.286572	-44.319551	47.151334	-54.354923	54.190910	-19.595742	-34.960406	85.644685	-104.554867	171.314989	-144.137105	194.475269	-96.635922	-7.941460	37.813549	0.934353	0.844942	0.842814	0.929258	0.816264	0.819092	1.061784	5076.779528	4677.264346	36.605622	912.661713	915.080638	95.459425	1639950065.407362	0.000000
28.000000	-6.825591	22.239266	-38.712633	55.091959	-31.788803	-8.966698	44.495301	-122.182707	102.233678	-136.205918	31.637867	79.858681	-108.365164	85.590447	-305.038549	119.483312	0.903836	0.977916	0.983032	0.812721	0.967230	0.909659	1.089691	4924.847199	5406.937628	36.608927	1008.321274	926.528286	97.659009	1639950065.411362	0.000000
29.000000	-8.066369	27.030983	-34.972036	22.687627	17.472150	-70.853525	92.058147	-62.290301	29.028941	83.121469	-175.678294	232.014844	-174.617026	-4.519189	74.569946	-306.935578	0.948966	0.854539	0.996858	0.859841	0.876004	0.999553	1.047855	5173.282781	5237.725641	36.607629	1038.354092	921.848455	98.596842	1639950065.415362	0.000000
30.000000	-10.153765	25.501599	-30.635871	-1.547124	46.146828	-91.357423	55.768261	13.618848	-88.752514	103.313463	-124.189930	-42.334293	135.705054	-213.246484	119.881352	65.286137	0.978409	0.811983	0.969969	0.964316	0.981452	0.899419	0.968534	4827.982571	4911.919955	36.599749	1059.396406	1003.412576	89.448242	1639950065.419732	0.000000
31.000000	-11.397324	27.586797	-18.600119	-28.154310	84.147721	-55.228412	-22.984401	71.905008	-151.812492	30.366417	67.152839	-212.409129	45.270518	86.062607	-232.918322	63.698773	0.891996	0.926049	0.922646	0.928466	0.975437	0.821867	1.067432	4580.484460	4538.759798	36.601454	1070.332675	1018.000368	94.310066	1639950065.423732	0.000000
32.000000	-11.757203	23.782918	-0.964306	-44.549087	61.009561	-0.079782	-86.681146	69.213731	1.968165	-141.474944	188.429727	10.992561	-192.212706	230.506589	6.509533	-329.562092	0.996116	0.920430	0.812535	0.828054	0.858578	0.801135	1.013984	4525.534046	4514.178389	36.607996	924.911919	943.375855	86.330785	1639950065.427732	0.000000
33.000000	-12.469934	22.620863	13.683605	-60.719291	22.780439	46.823618	-120.988382	2.061438	168.454492	-152.245169	-44.909076	130.269715	-53.028280	-146.044802	241.811560	-1.600798	0.877024	0.968574	0.974065	0.893638	0.876439	0.882773	0.965459	5259.418399	4909.361385	36.602075	1022.359724	942.894030	91.016480	1639950065.431732	0.000000
34.000000	-13.813232	16.241307	27.398727	-49.720800	-17.088936	94.672367	-34.598468	-59.023883	107.604004	49.382275	-74.377751	18.127838	280.095110	-122.709744	-75.564504	321.384715	0.881714	0.881517	0.957747	0.895997	0.953669	0.892706	1.056213	5223.847573	4525.594995	36.607713	1017.547187	982.538507	94.883621	1639950065.435732	0.000000
35.000000	-14.480931	8.532201	41.495348	-33.218138	-60.862746	65.701927	45.165264	-114.205130	-43.144571	185.262209	-0.425518	-201.895485	34.729657	100.995535	-163.395568	-224.665259	0.818932	0.993533	0.978569	0.996506	0.818102	0.827193	1.028436	4678.964203	4730.622600	36.594767	996.426015	925.831245	97.027025	1639950065.439732	0.000000
36.000000	-14.741503	2.049614	42.862490	-5.896890	-80.483214	11.337050	76.438081	-23.444510	-93.072981	14.728712	117.168540	-22.229271	-215.446946	41.115111	55.549159	-22.946553	0.904462	0.953443	0.938331	0.903466	0.816598	0.939906	1.081719	4977.764065	5135.409336	36.598351	987.103078	985.719943	85.411026	1639950065.443732	0.000000
37.000000	-13.986230	-4.795438	36.596252	25.509134	-49.504644	-48.022350	59.339436	117.338160	-63.033420	-73.100395	73.565254	205.448685	-13.139221	-150.933462	-7.656862	69.909145	0.968292	0.945679	0.912162	0.908300	0.808001	0.821550	0.991020	5270.528402	4950.812728	36.590854	924.015516	1029.921688	86.214975	1639950065.447732	0.000000
38.000000	-13.739214	-12.223027	37.801980	42.267148	-36.425282	-75.678207	-5.900056	140.570338	85.785773	-89.194394	-177.992637	63.191771	205.202213	39.485893	-54.078228	-79.599578	0.898650	0.846668	0.975706	0.909246	0.969983	0.885135	1.026069	5194.598532	4612.596391	36.595036	1021.348597	915.360861	93.120131	1639950065.451732	0.000000
39.000000	-13.547051	-18.838809	24.528997	48.688100	11.045903	-82.673230	-89.632146	42.949710	161.972110	38.628999	-55.048844	-191.154004	6.667845	215.977310	238.089085	-63.862581	0.853824	0.980003	0.830880	0.915273	0.979800	0.985375	0.952525	4513.671138	5453.625820	36.607712	944.900274	914.020560	88.982704	1639950065.455732	0.000000
40.000000	-12.286904	-20.993956	6.869932	59.852598	55.215782	-27.306809	-105.200111	-63.081156	46.599369	197.352366	78.316565	-60.026367	-125.548537	-109.059327	168.618012	349.778011	0.963138	0.939709	0.805797	0.847357	0.859171	0.937817	0.933963	4658.876774	4874.864397	36.594048	975.732552	1065.460906	89.027957	1639950065.459732	0.000000
41.000000	-12.161201	-24.138987	-9.710248	40.007673	64.053849	38.408165	-56.203986	-72.803231	-87.555558	29.532890	201.052669	153.544370	7.633741	-152.090450	-95.942103	-80.333381	0.943518	0.874841	0.852296	0.867641	0.996216	0.813798	0.923736	4698.027901	5143.717530	36.593218	1029.736320	1095.280609	99.684609	1639950065.463732	0.000000
42.000000	-11.115736	-28.786813	-27.296476	14.898433	67.453644	89.915808	33.687419	-54.121919	-82.308148	-89.313958	-48.584213	109.762018	96.838564	252.555302	20.470331	-250.037558	0.923796	0.974029	0.917990	0.942672	0.899069	0.896731	0.996258	4860.627068	4754.157866	36.597380	964.710311	1030.585115	82.947981	1639950065.467732	0.000000
43.000000	-9.473191	-30.223611	-30.798292	-15.244994	28.660477	76.455114	122.484589	42.972797	-18.305648	-78.738175	-194.615770	-111.252997	-31.279595	125.659690	203.951791	148.279191	0.977091	0.851647	0.808177	0.853373	0.847581	0.805574	0.949133	5254.296918	5441.681551	36.598089	976.190571	977.612267	84.594999	1639950065.471732	0.000000
44.000000	-8.384378	-26.225059	-39.094963	-43.041519	-17.559952	38.115060	66.536348	116.088455	112.183123	32.922838	-26.557703	-114.356574	-245.567537	-189.542670	-145.187441	-22.116639	0.917771	0.801038	0.919439	0.848334	0.970996	0.930087	1.007871	5299.325731	4528.386744	36.590027	1082.544745	942.050991	88.593872	1639950065.475732	0.000000
45.000000	-7.040928	-24.097255	-39.143701	-49.475985	-61.465010	-22.339705	8.411360	72.213987	65.096280	148.430662	139.716821	95.216898	40.471224	-26.831023	-52.537654	-280.110827	0.866773	0.805576	0.838329	0.857953	0.853449	0.974820	0.907207	4618.606535	5148.201540	36.602376	1077.172057	1097.659261	81.194396	1639950065.480364	0.000000
46.000000	-5.427816	-16.652350	-37.721535	-65.364361	-86.353936	-61.937908	-90.927267	-59.856097	-16.612315	31.757117	101.290895	162.401524	120.127803	305.394926	354.093515	277.934783	0.869782	0.810315	0.992206	0.847461	0.832494	0.961733	0.921137	5443.568607	5002.252875	36.609398	1001.366744	920.889529	90.966139	1639950065.484364	0.000000
47.000000	-3.471741	-12.546342	-24.355828	-40.591668	-49.207533	-71.017918	-106.679417	-134.135518	-67.422022	-75.347781	-134.738088	-113.010554	-69.097328	-54.692349	-5.717644	47.991411	0.988580	0.813026	0.945486	0.880053	0.875784	0.954893	1.064811	4999.691860	4736.395325	36.605429	936.244559	990.120951	82.150866	1639950065.488364	0.000000
48.000000	-1.760420	-5.841331	-12.062967	-21.402190	-30.314582	-52.860126	-60.701532	-78.904365	-106.083415	-88.847045	-116.588808	-220.711173	-183.325544	-297.111488	-301.882784	-57.127573	0.902572	0.876208	0.985770	0.853389	0.892674	0.855214	1.082206	5257.456912	5155.062185	36.598809	975.876012	901.682774	95.857254	1639950065.492364	0.000000
49.000000	0.000000	1.382925	3.890107	7.278559	15.296427	18.723983	25.995569	42.274635	45.159143	40.426181	48.635461	45.986196	131.212696	37.226419	154.254702	87.248310	0.950661	0.945695	0.914860	0.847921	0.949309	0.804839	0.911190	4572.446074	5130.850988	36.601831	1071.400601	966.338329	98.656467	1639950065.496364	0.000000
50.000000	1.820849	8.970396	22.133401	32.239659	44.769915	50.285199	119.056422	137.949398	124.534629	137.567508	111.986549	82.349350	125.550664	163.961162	62.599294	126.110971	0.955345	0.888954	0.929377	0.949387	0.918541	0.800863	0.985348	4655.588182	4750.235636	36.594053	1097.420447	919.339977	92.867876	1639950065.500364	0.000000
51.000000	3.348490	13.870279	30.609433	50.007979	66.671134	81.932085	81.541627	73.547415	53.213826	21.080136	-14.231159	-88.270063	-47.088940	-275.615625	-339.361498	-255.131768	0.925598	0.997754	0.806945	0.825310	0.901191	0.915952	0.974974	4549.893649	4810.579102	36.606405	930.677928	917.068575	81.836416	1639950065.504364	0.000000
52.000000	5.285912	21.162037	36.639647	66.554442	72.346758	50.539181	13.179648	-21.649916	-108.338444	-88.195939	-182.405678	-199.643897	-68.360162	-84.113452	17.575414	152.925667	0.855261	0.827986	0.912366	0.901948	0.903068	0.828325	1.050346	4556.016936	5364.360240	36.595630	1096.125886	911.502992	97.538209	1639950065.508364	0.000000
53.000000	6.752077	25.922385	45.781517	52.012321	27.929267	-12.088956	-44.258420	-112.868739	-103.104314	-81.076119	-54.028682	64.461451	67.516957	305.999598	189.396817	106.200693	0.848951	0.882608	0.893133	0.948049	0.883530	0.941976	1.053620	4945.392371	4814.205430	36.590752	953.638723	930.748609	97.120309	1639950065.512364	0.000000
54.000000	8.610396	29.066274	36.936815	25.605795	-15.548505	-66.404589	-70.903208	-111.948466	-23.253711	39.523844	76.994507	247.461571	44.798970	-4.901438	-227.056237	-60.434566	0.980235	0.867418	0.865139	0.855082	0.949697	0.988257	0.991591	5111.447688	5260.713509	36.593178	1013.626363	929.272539	99.555402	1639950065.516364	0.000000
55.000000	9.246844	27.968517	27.217343	-1.609455	-53.077123	-67.255827	-45.527444	12.080675	124.585361	141.894634	94.076773	-12.558996	-60.922593	-145.890200	-111.204183	90.334942	0.807844	0.847068	0.874369	0.826217	0.987024	0.838060	1.053842	5198.672065	5115.102506	36.601129	1007.843551	914.641656	93.632016	1639950065.520364	0.000000
56.000000	10.875698	28.704876	14.426231	-31.641459	-62.534256	-48.386671	22.750683	74.007623	147.303457	25.637234	-48.034538	-211.782804	-41.974998	39.356062	283.607996	90.943124	0.813693	0.874392	0.818501	0.911561	0.982178	0.975012	0.918277	4919.366834	5087.882742	36.608619	978.003515	1085.943354	94.715337	1639950065.524364	0.000000
57.000000	12.004172	26.060097	1.041536	-54.287341	-59.748113	-0.104811	79.132508	84.005594	-3.274706	-76.600061	-59.983368	12.413228	100.325285	249.181877	-11.970373	-275.467947	0.839030	0.958681	0.862706	0.906139	0.900877	0.839592	1.064823	4750.357043	4616.735282	36.600916	1012.507137	970.140095	82.722337	1639950065.528364	0.000000
58.000000	13.310245	21.210597	-14.039193	-61.116275	-33.494986	44.693948	67.851987	4.214298	-95.559465	-130.564975	82.704805	223.010179	35.158219	-214.049385	-66.151740	-1.330024	0.918097	0.997692	0.836829	0.966166	0.801946	0.977100	0.962595	5493.210797	4958.404746	36.609316	1026.831594	903.584192	82.374815	1639950065.532364	0.000000
59.000000	14.061985	15.594713	-24.793777	-57.125163	17.173220	89.317700	22.207132	-75.271013	-81.795042	75.876374	127.301634	20.853378	-93.389481	-130.259490	109.870034	366.675895	0.939996	0.967669	0.910128	0.967462	0.911948	0.865185	1.042326	5334.128876	4884.521403	36.595194	1018.894152	1001.847482	96.382483	1639950065.536364	0.000000
60.000000	14.225929	9.050165	-33.344043	-29.479593	56.664251	78.897524	-55.628165	-136.965157	39.231597	134.164122	0.484308	-125.141434	-75.133752	133.919604	156.221900	-221.233721	0.970727	0.904715	0.913024	0.917347	0.845145	0.958286	0.905992	4612.565263	5149.144088	36.596998	1091.154112	953.499465	99.600121	1639950065.541197	0.000000
61.000000	13.600019	1.928250	-39.194971	-6.293303	85.176469	13.321888	-107.383546	-21.031064	161.938415	28.104984	-201.954702	-36.086320	195.842034	35.725375	-66.718251	-47.197952	0.967719	0.838116	0.927783	0.887234	0.935803	0.924682	1.052202	4989.184112	5293.238258	36.593120	934.597986	920.973545	83.142276	1639950065.545197	0.000000
62.000000	14.412940	-4.523115	-46.582164	24.923968	61.799402	-56.712708	-91.439737	85.337301	62.851282	-84.626949	-72.227810	222.188021	22.842459	-139.852453	18.084174	390.602600	0.989715	0.929516	0.940002	0.921844	0.977480	0.881140	1.036589	4561.968183	5281.766750	36.590122	1068.756671	923.964507	91.383491	1639950065.549196	0.000000
63.000000	14.431191	-12.214610	-30.849557	42.107513	23.784056	-63.642339	3.251991	67.990381	-57.549455	-147.143911	120.289304	46.325677	-273.589265	10.037066	142.100383	-168.633077	0.996667	0.853862	0.871171	0.820155	0.814135	0.885669	0.947147	4504.751441	5357.508817	36.594085	1097.124700	1033.923041	82.898590	1639950065.553197	0.000000
64.000000	12.931747	-18.757074	-24.432169	58.337939	-15.225446	-64.178055	68.367003	19.161992	-134.802323	47.847175	129.397235	-79.363901	-6.176730	278.571958	-57.514613	-180.364201	0.957095	0.958347	0.948483	0.851860	0.881446	0.935302	1.003132	5215.856547	4918.834760	36.605344	910.094243	936.910518	99.668983	1639950065.557197	0.000000
65.000000	12.261287	-22.954345	-6.875341	59.517651	-58.795585	-19.731706	72.188920	-64.545276	-63.247705	152.524345	-127.973334	-31.034183	295.069807	-75.332658	-33.157680	342.587806	0.850400	0.975925	0.842109	0.892563	0.830956	0.934554	1.085490	4710.742516	5242.240114	36.593636	1040.232726	984.132443	82.264896	1639950065.561197	0.000000
66.000000	12.211829	-27.767145	8.395062	43.142479	-59.756291	31.154302	29.734888	-104.884268	117.638865	16.635595	-183.149155	183.276063	-10.335536	-101.092384	163.127691	-40.245561	0.970902	0.898842	0.954252	0.991597	0.940833	0.893450	0.997796	4843.824781	5147.623097	36.606111	1003.164949	1081.574278	90.395943	1639950065.565197	0.000000
67.000000	11.082329	-30.275014	20.789167	13.823191	-69.633662	99.945780	-48.576259	-48.994393	123.604419	-65.899062	43.586298	78.395943	-298.640990	65.380970	-5.505726	-32.556224	0.837530	0.941892	0.911918	0.900548	0.801117	0.853820	1.031361	5297.556120	4589.953870	36.601396	1023.970173	1035.342356	98.645053	1639950065.569197	0.000000
68.000000	9.412315	-30.060062	32.693073	-15.732862	-33.306188	88.536839	-98.337821	68.699875	16.584159	-118.222508	198.200283	-104.174653	37.925545	29.381077	-128.258834	155.786930	0.939891	0.973169	0.982575	0.881092	0.989264	0.842164	0.939328	4565.883207	4591.626898	36.608698	1077.711137	953.589671	84.573683	1639950065.573197	0.000000
69.000000	8.105205	-29.057837	37.527813	-34.293058	11.698790	28.693749	-67.671704	149.160073	-80.500078	33.120838	22.297548	-45.151035	223.938989	-291.864870	124.360802	-24.013600	0.889700	0.961904	0.885329	0.824914	0.855345	0.994815	0.998594	5256.062620	5002.890265	36.594945	1001.204269	1070.374212	97.028704	1639950065.577197	0.000000
70.000000	7.005700	-22.503045	36.812489	-52.865755	47.008454	-34.649444	-8.817908	59.373914	-121.285453	70.146564	-185.944998	175.518468	-64.898532	-31.520359	134.984836	-194.024294	0.939479	0.947861	0.908711	0.834100	0.917152	0.844536	0.910826	5296.632696	5336.742870	36.602627	990.515891	1097.859734	92.453169	1639950065.581197	0.000000
71.000000	5.006883	-18.812032	34.358822	-48.154523	65.362492	-76.389985	65.386663	-59.796326	13.468541	27.494674	-103.014469	56.505279	-187.915578	170.007101	-194.312440	101.794954	0.847344	0.864573	0.927062	0.885256	0.987306	0.911096	0.904108	5205.635790	5294.683139	36.609622	932.959427	945.981443	91.044904	1639950065.585196	0.000000
72.000000	3.629979	-12.677678	23.086556	-37.874940	70.165898	-99.120903	74.686756	-143.233994	101.116424	-79.384105	117.652438	-159.770709	82.712980	-78.129980	5.838664	43.232051	0.966307	0.884101	0.979265	0.809082	0.951849	0.992403	0.918355	4509.682403	5041.999122	36.599162	1013.030024	955.836777	92.208112	1639950065.589197	0.000000
73.000000	1.773746	-5.315586	11.820795	-16.330660	26.118932	-51.301341	36.978433	-71.029949	48.669383	-109.069231	138.607578	-143.357770	147.532508	-114.564507	271.886549	-208.997676	0.831662	0.804707	0.968645	0.894846	0.965804	0.823156	0.904852	5247.658931	4762.845612	36.599744	924.082865	958.109770	95.082798	1639950065.593197	0.000000
74.000000	-0.000000	1.311684	-3.998407	7.916276	-11.202020	16.396441	-19.430032	47.910354	-58.001697	68.425707	-107.558425	88.273064	-50.647445	129.141880	-172.155127	239.378715	0.920626	0.868718	0.986789	0.964225	0.968070	0.996277	0.963271	4794.071188	5057.453551	36.596683	955.604022	993.952454	95.156588	1639950065.597197	0.000000
75.000000	-1.833948	8.027151	-20.049978	34.162901	-60.822404	63.973240	-71.006152	71.984852	-109.299785	177.566361	-125.823059	81.402826	-192.481057	80.541482	-42.189786	59.305287	0.802469	0.846671	0.820696	0.999794	0.947004	0.944665	0.943491	5047.256521	5154.333253	36.599896	938.969175	938.088641	91.937314	1639950065.601545	0.000000
76.000000	-3.400845	13.889142	-30.065017	54.901688	-77.656187	85.290690	-72.548245	111.481670	-37.090531	18.202822	9.695035	-49.746154	106.145917	-97.245198	302.785614	-105.358345	0.950130	0.977161	0.985972	0.890181	0.867297	0.902302	1.084890	5102.730888	5313.619874	36.605028	992.817348	963.425317	92.929775	1639950065.605545	0.000000
77.000000	-5.419123	19.237432	-37.199062	58.224701	-68.651716	61.589085	-24.667325	-27.401926	75.243095	-69.788070	144.418052	-74.844858	101.173333	-87.792025	-18.390420	105.254339	0.829314	0.907224	0.976016	0.987797	0.992100	0.864238	1.067233	4852.945600	5223.810672	36.593327	994.957315	1014.119273	96.370443	1639950065.609545	0.000000
78.000000	-6.986682	24.739109	-47.769688	54.699316	-26.128309	-7.764271	73.434291	-90.754933	103.271312	-71.661264	59.947638	31.819680	-183.111633	300.050377	-245.545827	128.480433	0.828089	0.970463	0.939630	0.849981	0.883706	0.959508	1.014500	5381.673341	5122.584549	36.601049	1059.593729	984.814076	92.799907	1639950065.613545	0.000000
79.000000	-8.301180	24.755004	-43.631100	30.221870	13.211363	-51.059898	106.575706	-94.778238	29.913261	71.215050	-203.797252	177.589501	-140.047086	-3.962308	96.905209	-64.226264	0.865763	0.827537	0.838991	0.963298	0.975460	0.968256	1.083490	4945.366540	5063.078872	36.602139	977.219134	1038.815280	95.542495	1639950065.617545	0.000000
